name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,hurricane_class
           Florence,2018,9,13,0,31.5,-73.2,hurricane,3.0,105,955,280,120,1
               Erin,2001,9,11,0,36.4,-65.7,hurricane,1.0,80,973,203,62,0
           Danielle,2010,8,28,12,28.9,-60.8,hurricane,2.0,95,952,330,100,0
             Isabel,2003,9,18,0,31.5,-73.5,hurricane,2.0,90,953,206,63,0
               Lili,1996,10,25,60,35.0,-47.8,hurricane,1.0,80,973,522,125,0
             Fabian,2003,9,4,0,23.2,-63.0,hurricane,4.0,115,939,206,64,1
              Irene,1981,9,25,18,18.2,-52.8,hurricane,2.0,90,977,228,60,0
              Karen,2007,9,26,12,11.7,-42.4,hurricane,1.0,65,988,130,45,0
              Doris,1975,9,3,60,39.7,-43.6,hurricane,2.0,95,965,351,90,0
               Irma,2017,9,4,12,16.8,-52.6,hurricane,3.0,110,945,190,55,1
            Charley,1992,9,24,0,35.6,-34.6,hurricane,2.0,85,975,212,61,0
          Josephine,1990,10,6,0,36.5,-38.5,hurricane,1.0,70,984,230,52,0
             Dennis,1999,8,31,60,35.1,-72.9,hurricane,1.0,80,977,408,106,0
              Maria,2017,9,24,12,28.4,-72.8,hurricane,2.0,95,947,360,85,0
              Nigel,2023,9,19,60,29.0,-53.2,hurricane,1.0,75,979,250,80,0
                Ian,2022,9,27,0,20.8,-83.3,hurricane,2.0,85,965,180,45,0
               Dean,2007,8,18,12,15.4,-68.0,hurricane,5.0,145,923,300,85,1
               Karl,1980,11,25,18,37.7,-44.7,hurricane,1.0,65,988,560,125,0
              Lenny,1999,11,17,18,17.4,-64.8,hurricane,4.0,135,933,254,78,1
               Bill,2009,8,22,60,32.3,-68.4,hurricane,2.0,90,960,375,105,0
           Danielle,2022,9,4,60,37.9,-45.3,hurricane,1.0,70,982,200,30,0
             Milton,2024,10,7,18,21.7,-91.3,hurricane,5.0,150,908,140,45,1
             Jeanne,1998,9,28,0,28.8,-41.2,hurricane,1.0,70,983,234,62,0
               Fred,2009,9,9,0,12.4,-30.3,hurricane,1.0,70,983,135,30,0
             Dorian,2019,8,28,15,17.8,-64.6,hurricane,1.0,65,995,90,10,0
               Noel,1995,9,29,60,16.5,-42.2,hurricane,1.0,65,987,149,22,0
               Irma,2017,9,6,54,17.7,-61.8,hurricane,5.0,155,914,260,85,1
            Isidore,1990,9,14,12,36.6,-48.7,hurricane,1.0,65,987,225,50,0
               Ivan,2004,9,15,0,24.7,-87.0,hurricane,4.0,120,928,375,165,1
              Erika,1997,9,7,60,19.7,-62.8,hurricane,1.0,75,978,239,52,0
           Florence,2000,9,16,12,34.3,-64.2,hurricane,1.0,65,987,257,50,0
               Irma,2017,9,3,0,18.5,-45.5,hurricane,2.0,95,973,140,30,0
             Evelyn,1977,10,15,0,39.2,-63.3,hurricane,1.0,65,994,266,43,0
               Dean,2007,8,21,60,18.6,-86.9,hurricane,5.0,150,907,305,90,1
            Isidore,2002,9,21,12,22.0,-85.8,hurricane,3.0,100,955,328,146,1
              Klaus,1984,11,8,0,19.4,-64.0,hurricane,1.0,65,992,213,44,0
               Lili,1984,12,22,18,24.8,-55.6,hurricane,1.0,70,980,215,59,0
            Ernesto,2012,8,7,18,18.4,-85.7,hurricane,1.0,75,983,190,30,0
              Danny,1997,7,19,60,30.1,-88.1,hurricane,1.0,65,987,187,46,0
             Gustav,1990,8,31,18,33.0,-56.5,hurricane,3.0,100,961,272,82,1
            Gonzalo,2014,10,15,12,23.1,-67.7,hurricane,4.0,115,949,190,45,1
             Jeanne,2004,9,25,12,26.6,-76.9,hurricane,3.0,100,957,255,105,1
             Dorian,2019,9,1,0,26.3,-74.7,hurricane,4.0,135,939,200,50,1
            Matthew,2016,10,6,0,23.0,-76.0,hurricane,3.0,105,960,230,70,1
             Bonnie,1980,8,18,60,32.4,-40.5,hurricane,1.0,65,990,230,50,0
             Gaston,2016,8,31,18,34.5,-47.9,hurricane,2.0,95,965,250,80,0
             Jeanne,2004,9,25,14,26.7,-77.3,hurricane,3.0,100,956,223,67,1
              Tammy,2023,10,21,0,14.5,-59.6,hurricane,1.0,70,991,190,20,0
              Klaus,1984,11,9,18,22.7,-58.7,hurricane,1.0,80,980,264,67,0
              Beryl,2024,7,2,60,14.3,-65.9,hurricane,5.0,145,935,200,55,1
            Isidore,2002,9,22,18,21.6,-88.9,hurricane,3.0,110,935,333,153,1
            Ophelia,2011,10,1,60,27.3,-63.2,hurricane,3.0,105,951,270,50,1
            Joaquin,2015,10,4,0,27.4,-69.5,hurricane,4.0,115,941,290,85,1
              Floyd,1999,9,12,18,23.2,-67.4,hurricane,4.0,115,940,298,113,1
           Florence,2018,9,5,18,22.4,-46.2,hurricane,4.0,115,950,180,35,1
              Oscar,2018,10,30,60,28.0,-58.4,hurricane,2.0,90,970,120,25,0
               Earl,1986,9,13,18,30.1,-54.7,hurricane,2.0,90,983,206,61,0
              Irene,1981,9,28,18,28.4,-56.2,hurricane,3.0,105,960,215,60,1
             Nicole,2016,10,17,18,41.8,-43.6,hurricane,1.0,65,966,630,150,0
             Eloise,1975,9,22,18,26.5,-89.4,hurricane,2.0,85,980,374,150,0
               Kirk,2024,10,3,18,20.7,-46.3,hurricane,4.0,115,944,280,45,1
          Claudette,1991,9,8,18,31.0,-63.2,hurricane,1.0,80,967,206,60,0
            Charley,1986,8,17,18,35.4,-76.2,hurricane,1.0,65,988,192,49,0
            Marilyn,1995,9,20,18,38.3,-64.3,hurricane,1.0,70,980,301,74,0
             Helene,2006,9,21,12,29.0,-57.0,hurricane,1.0,75,968,360,55,0
              Danny,1997,7,19,10,30.2,-88.1,hurricane,1.0,70,984,190,57,0
               Ivan,2004,9,9,60,13.7,-69.5,hurricane,5.0,140,925,265,75,1
             Arlene,1987,8,22,18,39.5,-42.5,hurricane,1.0,65,987,398,74,0
           Florence,2000,9,16,18,36.1,-61.8,hurricane,1.0,70,985,230,56,0
            Charley,2004,8,13,43,22.7,-82.6,hurricane,3.0,105,966,214,62,1
              David,1979,9,2,60,21.9,-75.5,hurricane,1.0,70,990,241,57,0
             Helene,1988,9,26,60,23.4,-49.7,hurricane,2.0,85,973,240,60,0
              Irene,2005,8,15,0,34.9,-69.5,hurricane,1.0,70,989,150,20,0
              Mitch,1998,10,26,12,16.6,-82.6,hurricane,5.0,145,914,303,95,1
          Claudette,2003,7,15,18,28.6,-96.9,hurricane,1.0,70,984,199,60,0
               Ivan,1980,10,7,60,28.5,-30.6,hurricane,2.0,90,970,258,69,0
               Ella,1978,9,2,0,31.2,-72.7,hurricane,3.0,105,960,202,63,1
              Debby,1982,9,16,12,33.6,-65.8,hurricane,2.0,95,966,205,61,0
               Erin,2001,9,10,12,34.9,-64.7,hurricane,3.0,100,969,209,62,1
               Zeta,2020,10,26,18,19.4,-85.7,hurricane,1.0,70,984,170,20,0
            Frances,2004,9,4,60,26.4,-77.9,hurricane,2.0,85,960,320,135,0
          Josephine,1984,10,16,18,40.6,-58.2,hurricane,1.0,65,986,511,114,0
            Edouard,1996,8,24,60,14.1,-42.4,hurricane,1.0,75,980,144,31,0
             Jeanne,1998,9,27,12,25.6,-41.8,hurricane,1.0,70,983,229,62,0
             Ingrid,2013,9,15,60,22.0,-95.2,hurricane,1.0,75,985,140,30,0
          Claudette,1991,9,9,18,34.2,-59.0,hurricane,1.0,75,984,220,58,0
             Paloma,2008,11,8,18,20.2,-78.8,hurricane,4.0,125,951,150,50,1
              Danny,2003,7,19,60,41.1,-50.0,hurricane,1.0,65,1000,317,51,0
               Erin,2001,9,12,12,37.9,-62.6,hurricane,1.0,75,979,229,60,0
               Lili,1996,10,22,0,34.0,-55.9,hurricane,1.0,65,987,317,60,0
             Bertha,1996,7,12,0,30.7,-78.3,hurricane,1.0,70,982,211,59,0
                Ike,2008,9,11,0,24.7,-86.4,hurricane,2.0,85,944,350,135,0
              Barry,1983,8,28,17,25.4,-97.4,hurricane,1.0,70,986,199,63,0
             Gaston,2016,9,1,12,37.1,-42.0,hurricane,1.0,80,976,270,100,0
             Dorian,2019,9,2,18,26.8,-78.4,hurricane,4.0,125,938,230,65,1
              Hanna,2008,9,1,18,22.3,-72.4,hurricane,1.0,70,985,240,40,0
           Danielle,2022,9,6,60,41.8,-42.5,hurricane,1.0,65,982,240,45,0
            Marilyn,1995,9,15,12,16.8,-63.5,hurricane,1.0,80,974,217,48,0
               Lili,1996,10,26,60,39.2,-38.8,hurricane,1.0,70,978,562,117,0
               Kirk,2024,10,5,60,25.4,-50.1,hurricane,3.0,110,945,320,70,1
               Kirk,2024,10,5,18,28.7,-50.2,hurricane,3.0,105,949,340,70,1
            Ophelia,2017,10,13,0,30.5,-35.1,hurricane,2.0,90,967,140,40,0
              Fiona,2022,9,21,18,25.1,-71.6,hurricane,4.0,115,937,290,70,1
               Kate,2003,10,6,60,33.5,-56.0,hurricane,1.0,80,977,272,66,0
                Lee,2017,9,28,18,34.3,-56.6,hurricane,1.0,80,977,150,55,0
AL121991,1991,11,2,0,39.5,-65.7,hurricane,1.0,65,981,281,53,0
               Omar,2008,10,16,60,18.2,-63.9,hurricane,4.0,115,958,195,50,1
             Bonnie,1980,8,17,0,27.0,-39.7,hurricane,1.0,75,985,212,57,0
             Gustav,1990,8,27,12,16.6,-58.0,hurricane,2.0,90,967,234,60,0
             Helene,2006,9,22,18,34.9,-53.7,hurricane,1.0,70,968,425,80,0
                Eta,2020,11,11,12,25.8,-83.9,hurricane,1.0,65,983,140,50,0
           Florence,2006,9,11,18,33.6,-65.0,hurricane,1.0,75,974,475,90,0
               Irma,2017,9,1,12,18.4,-37.3,hurricane,3.0,100,967,120,25,1
                Eta,2020,11,2,60,14.9,-80.4,hurricane,1.0,70,982,180,20,0
             Bonnie,1992,9,18,18,34.3,-58.1,hurricane,1.0,65,988,262,48,0
              Klaus,1984,11,9,60,21.1,-60.1,hurricane,1.0,80,981,265,66,0
               Kate,2003,10,3,18,29.6,-49.1,hurricane,3.0,100,962,246,68,1
           Florence,2006,9,10,18,29.3,-66.1,hurricane,1.0,80,976,380,55,0
             Andrew,1992,8,25,60,26.6,-86.7,hurricane,4.0,115,948,299,112,1
             Bonnie,1980,8,17,18,30.0,-40.5,hurricane,1.0,65,990,224,50,0
          Claudette,1985,8,14,60,35.2,-52.5,hurricane,1.0,65,988,222,50,0
            Chantal,1989,8,1,12,29.5,-94.3,hurricane,1.0,70,984,209,58,0
            Matthew,2016,10,8,90,32.1,-80.5,hurricane,2.0,85,957,290,70,0
               Lili,1990,10,12,60,29.8,-68.5,hurricane,1.0,65,995,250,52,0
              Sandy,2012,10,25,12,21.7,-75.5,hurricane,2.0,95,966,480,50,0
               Earl,2022,9,10,12,42.4,-53.3,hurricane,1.0,80,964,680,120,0
             Helene,2006,9,17,12,20.3,-48.4,hurricane,1.0,80,976,250,60,0
              Isaac,2006,10,2,0,37.2,-59.6,hurricane,1.0,65,988,250,40,0
            Lorenzo,2019,10,1,60,32.6,-40.7,hurricane,2.0,85,957,520,160,0
            Roxanne,1995,10,14,18,22.3,-93.3,hurricane,1.0,70,980,229,55,0
               Otto,2010,10,9,18,31.4,-54.3,hurricane,1.0,65,985,260,40,0
              Isaac,2000,9,24,60,15.1,-35.8,hurricane,3.0,100,960,260,66,1
            Georges,1998,9,28,12,30.4,-88.9,hurricane,2.0,90,965,378,150,0
            Edouard,1996,8,30,0,25.5,-69.5,hurricane,4.0,120,941,307,110,1
               Hugo,1989,9,22,40,32.8,-79.8,hurricane,4.0,120,934,202,63,1
            Epsilon,2020,10,22,12,30.8,-61.3,hurricane,1.0,80,965,440,25,0
               Dean,2007,8,21,12,18.9,-88.7,hurricane,3.0,110,935,300,70,1
               Lili,1996,10,20,0,26.9,-69.0,hurricane,1.0,80,964,275,81,0
               Iris,2001,10,7,60,16.9,-75.3,hurricane,1.0,75,989,169,29,0
           Florence,2018,9,6,60,23.8,-47.6,hurricane,3.0,105,958,180,35,1
           Florence,1988,9,10,20,29.1,-89.3,hurricane,1.0,70,984,240,57,0
                Don,2023,7,22,18,39.5,-50.1,hurricane,1.0,65,986,90,15,0
          Gabrielle,1989,9,8,0,32.1,-59.6,hurricane,2.0,95,951,195,61,0
               Zeta,2020,10,29,0,30.2,-89.9,hurricane,2.0,85,973,160,40,0
             Dennis,2005,7,8,18,22.0,-80.6,hurricane,4.0,120,941,260,75,1
               Jose,2017,9,12,18,27.4,-67.4,hurricane,1.0,70,980,180,30,0
            Ernesto,2024,8,19,12,40.9,-59.8,hurricane,2.0,85,967,330,60,0
              Hanna,2020,7,25,23,26.7,-97.5,hurricane,1.0,80,974,170,45,0
               Noel,1995,9,28,18,15.2,-42.6,hurricane,1.0,65,987,150,22,0
               Ivan,2004,9,14,18,23.7,-86.5,hurricane,4.0,120,931,375,165,1
               Karl,2004,9,21,0,18.7,-47.0,hurricane,4.0,120,943,375,105,1
              Sandy,2012,10,25,0,18.9,-76.4,hurricane,2.0,85,964,310,55,0
            Georges,1998,9,25,15,24.5,-81.8,hurricane,2.0,90,981,325,119,0
               Ella,1978,9,3,0,32.3,-72.8,hurricane,1.0,70,983,212,60,0
             Margot,2023,9,12,18,31.0,-39.4,hurricane,1.0,75,972,350,80,0
           Florence,2018,9,14,60,34.2,-77.2,hurricane,2.0,85,952,300,130,0
               Ivan,2004,9,6,60,10.8,-50.5,hurricane,3.0,110,950,220,60,1
                Eta,2020,11,4,0,13.8,-83.7,hurricane,2.0,95,965,160,40,0
              David,1979,8,30,0,15.6,-62.8,hurricane,4.0,130,929,244,71,1
               Jose,2017,9,16,12,28.2,-71.8,hurricane,1.0,65,980,240,35,0
             Gaston,2016,8,30,60,31.7,-54.4,hurricane,2.0,85,970,200,60,0
               Luis,1995,9,4,60,17.0,-56.8,hurricane,4.0,130,940,215,62,1
             Gloria,1985,9,24,18,23.2,-69.0,hurricane,3.0,105,935,283,105,1
               Ivan,2004,9,6,0,10.6,-48.5,hurricane,4.0,115,948,220,60,1
           Franklin,2023,8,28,18,28.2,-71.1,hurricane,4.0,125,931,240,50,1
              Maria,2017,9,19,12,16.1,-62.7,hurricane,5.0,140,931,210,55,1
            Isidore,1990,9,15,12,39.6,-47.5,hurricane,1.0,65,987,300,55,0
            Michael,2012,9,7,18,31.3,-41.2,hurricane,2.0,85,973,110,35,0
             Dennis,1999,8,29,0,28.3,-77.7,hurricane,2.0,90,969,338,118,0
             Leslie,2024,10,5,18,11.3,-35.7,hurricane,1.0,70,985,120,15,0
          Josephine,1984,10,16,60,39.2,-61.4,hurricane,1.0,65,977,306,54,0
              Katia,2017,9,7,0,21.7,-94.9,hurricane,1.0,70,989,90,20,0
             Nadine,2012,9,14,18,28.3,-53.7,hurricane,1.0,65,984,330,30,0
             Gaston,2016,8,27,18,28.7,-53.6,hurricane,1.0,65,989,170,20,0
              Diana,1984,9,11,18,33.4,-78.0,hurricane,3.0,110,952,209,63,1
              Sally,2020,9,15,0,28.7,-87.7,hurricane,1.0,75,986,200,35,0
            Epsilon,2020,10,24,0,36.1,-62.0,hurricane,1.0,75,962,520,100,0
             Andrew,1992,8,23,21,25.4,-76.6,hurricane,5.0,140,923,218,66,1
               Joan,1988,10,21,12,11.6,-81.2,hurricane,3.0,100,964,274,76,1
               Irma,2017,9,11,0,26.8,-81.7,hurricane,1.0,80,942,510,110,0
             Jeanne,1998,9,25,60,18.0,-37.2,hurricane,2.0,90,973,265,65,0
              Tammy,2023,10,25,12,26.1,-59.4,hurricane,2.0,95,965,250,20,0
            Gilbert,1988,9,12,17,17.8,-76.8,hurricane,4.0,115,960,245,82,1
               Igor,2010,9,20,12,35.1,-64.2,hurricane,1.0,65,960,600,150,0
            Epsilon,2020,10,21,12,28.9,-58.7,hurricane,2.0,85,968,460,35,0
              David,1979,8,27,18,11.9,-51.5,hurricane,2.0,95,954,227,56,0
              Allen,1980,8,4,0,13.3,-59.1,hurricane,3.0,110,950,200,62,1
               Lili,1990,10,11,60,31.0,-58.7,hurricane,1.0,65,987,235,52,0
             Bonnie,2022,7,7,60,16.9,-111.8,hurricane,1.0,80,980,100,30,0
              Emily,2005,7,18,12,21.3,-88.9,hurricane,1.0,65,975,215,30,0
              Emily,1993,9,1,18,38.2,-70.7,hurricane,2.0,90,969,200,64,0
               Hugo,1989,9,14,12,13.2,-47.8,hurricane,2.0,85,975,225,47,0
               Iris,2001,10,9,20,16.3,-88.4,hurricane,4.0,125,948,261,77,1
             Leslie,2018,10,13,0,34.2,-22.4,hurricane,1.0,70,976,330,50,0
            Michael,2012,9,8,60,32.0,-41.7,hurricane,1.0,80,978,100,35,0
               Earl,1980,9,10,60,45.2,-36.0,hurricane,1.0,65,995,408,66,0
               Alex,2010,7,1,0,24.3,-97.3,hurricane,2.0,90,948,300,65,0
            Edouard,1996,8,23,18,14.0,-39.8,hurricane,1.0,65,986,128,22,0
               Irma,2017,9,9,60,22.4,-78.3,hurricane,4.0,130,930,330,120,1
            Marilyn,1995,9,18,60,25.0,-69.4,hurricane,2.0,85,965,220,66,0
            Gonzalo,2014,10,17,60,28.6,-67.2,hurricane,4.0,115,945,260,85,1
              Maria,2005,9,8,12,38.7,-48.0,hurricane,1.0,65,985,400,75,0
               Jose,2017,9,8,12,16.1,-56.4,hurricane,4.0,130,940,200,55,1
            Charley,1992,9,25,12,35.9,-33.4,hurricane,2.0,85,973,212,60,0
             Gloria,1979,9,7,18,26.4,-38.7,hurricane,1.0,70,988,217,54,0
            Edouard,1996,9,1,18,37.5,-70.0,hurricane,2.0,85,960,184,46,0
              Tammy,2023,10,23,12,21.6,-64.0,hurricane,1.0,70,993,180,35,0
             Idalia,2023,8,30,11,29.9,-83.6,hurricane,3.0,100,950,240,35,1
            Georges,1998,9,26,60,25.2,-84.2,hurricane,2.0,90,975,328,118,0
            Frances,2004,8,30,0,18.9,-55.8,hurricane,3.0,105,954,260,70,1
             Gladys,1975,9,26,60,16.4,-46.1,hurricane,1.0,65,990,139,21,0
              Keith,2000,10,5,18,22.6,-97.9,hurricane,1.0,80,980,372,115,0
               Fred,2009,9,10,60,15.4,-34.2,hurricane,2.0,90,970,180,45,0
              Nigel,2023,9,20,12,35.2,-54.7,hurricane,1.0,80,972,260,85,0
           Florence,2018,9,12,12,29.4,-70.7,hurricane,4.0,115,945,270,110,1
             Nicole,2016,10,14,60,34.9,-60.5,hurricane,1.0,75,972,360,130,0
               Lili,2002,10,1,60,21.0,-82.2,hurricane,1.0,75,970,240,54,0
            Marilyn,1995,9,16,0,17.9,-64.7,hurricane,2.0,90,962,217,54,0
               Noel,1995,9,29,18,18.2,-41.2,hurricane,1.0,65,987,141,22,0
             Bertha,1990,7,30,18,35.7,-67.5,hurricane,1.0,65,979,213,57,0
            Isidore,1990,9,13,60,34.4,-50.8,hurricane,1.0,65,987,235,53,0
               Luis,1995,9,10,12,38.4,-63.7,hurricane,2.0,85,961,222,64,0
              Debby,1982,9,17,60,36.8,-65.6,hurricane,2.0,95,966,199,60,0
              Diana,1990,8,7,19,20.9,-97.0,hurricane,2.0,85,980,330,133,0
             Bertha,2008,7,9,0,22.7,-55.2,hurricane,1.0,70,985,135,40,0
             Isabel,2003,9,10,60,20.9,-49.4,hurricane,3.0,110,952,272,81,1
             Eloise,1975,9,22,60,24.8,-89.4,hurricane,1.0,65,993,207,60,0
               Kate,1985,11,19,18,23.2,-81.9,hurricane,1.0,80,976,394,119,0
             Isabel,2003,9,14,12,23.5,-65.8,hurricane,4.0,135,935,209,62,1
             Bertha,2008,7,11,60,27.8,-61.5,hurricane,1.0,75,980,210,40,0
               Jose,2017,9,13,0,26.8,-66.7,hurricane,1.0,70,981,180,30,0
               Iris,1995,9,3,18,39.2,-55.5,hurricane,1.0,70,985,385,81,0
              Sandy,2012,10,29,18,38.3,-73.2,hurricane,1.0,80,940,840,300,0
               Jose,2017,9,7,12,14.7,-49.9,hurricane,2.0,90,977,150,25,0
               Karl,1980,11,26,12,36.8,-42.5,hurricane,1.0,75,985,556,123,0
             Nicole,2016,10,14,0,34.0,-62.1,hurricane,2.0,85,967,360,160,0
               Dean,1989,8,5,18,26.0,-64.0,hurricane,1.0,75,980,211,58,0
              Oscar,2018,10,31,60,33.0,-54.6,hurricane,1.0,70,977,260,45,0
             Helene,2018,9,10,12,14.4,-29.4,hurricane,2.0,85,977,150,50,0
              Larry,2021,9,3,12,14.4,-40.0,hurricane,1.0,80,980,230,35,0
              Shary,2010,10,30,12,35.1,-57.2,hurricane,1.0,65,991,150,10,0
            Lorenzo,2019,9,28,60,21.1,-44.6,hurricane,3.0,100,957,400,85,1
            Isidore,1996,9,28,0,15.8,-42.9,hurricane,3.0,100,960,283,76,1
            Frances,1992,10,24,18,32.1,-57.4,hurricane,1.0,75,976,316,65,0
               Dean,1989,8,3,12,19.3,-62.7,hurricane,1.0,75,985,218,45,0
               Erin,2001,9,10,18,35.7,-65.4,hurricane,2.0,90,970,207,62,0
               Bill,2009,8,19,12,18.3,-55.6,hurricane,4.0,115,949,300,100,1
            Edouard,1996,8,29,0,22.9,-65.9,hurricane,3.0,110,957,289,94,1
              Irene,1981,9,26,0,19.1,-53.5,hurricane,2.0,85,976,229,59,0
            Ophelia,2017,10,14,18,35.3,-25.2,hurricane,3.0,100,959,200,70,1
               Ella,1978,9,5,60,47.2,-50.2,hurricane,1.0,80,975,382,71,0
               Lisa,2022,11,2,21,17.4,-88.3,hurricane,1.0,80,985,90,30,0
            Marilyn,1995,9,20,60,35.8,-66.1,hurricane,1.0,75,976,220,63,0
               Lisa,1998,10,9,18,47.1,-39.3,hurricane,1.0,65,997,427,81,0
             Bonnie,1980,8,16,0,22.0,-38.7,hurricane,1.0,75,985,225,56,0
            Georges,1998,9,28,60,29.8,-88.7,hurricane,2.0,90,964,362,143,0
            Edouard,1996,8,30,12,27.4,-70.2,hurricane,4.0,120,938,301,105,1
            Georges,1998,9,23,21,20.1,-74.5,hurricane,1.0,65,993,232,51,0
              Tomas,2010,10,31,12,14.0,-63.3,hurricane,1.0,80,988,170,40,0
               Ivan,1998,9,23,18,29.6,-40.2,hurricane,1.0,65,987,268,43,0
               Nate,2017,10,7,18,27.6,-88.9,hurricane,1.0,80,981,180,35,0
               Irma,2017,9,6,18,18.6,-64.7,hurricane,5.0,150,916,270,90,1
              Tanya,1995,10,30,0,31.8,-54.8,hurricane,1.0,70,980,334,61,0
            Epsilon,2020,10,24,12,37.4,-61.3,hurricane,1.0,75,957,610,120,0
                Bob,1991,8,19,18,41.4,-71.4,hurricane,2.0,85,964,623,154,0
              Jerry,2019,9,20,0,17.7,-56.6,hurricane,2.0,90,976,100,30,0
               Kyle,2002,9,25,18,29.0,-55.3,hurricane,1.0,65,987,243,57,0
               Faye,1975,9,28,0,38.4,-63.7,hurricane,2.0,85,985,214,66,0
               Karl,2004,9,20,18,18.1,-46.5,hurricane,3.0,110,951,325,105,1
             Nicole,2016,10,13,18,33.0,-63.9,hurricane,2.0,95,962,330,160,0
               Karl,1998,9,27,60,35.5,-45.2,hurricane,2.0,90,970,185,46,0
              Tomas,2010,11,5,60,17.7,-75.2,hurricane,1.0,70,985,150,15,0
           Humberto,1995,8,26,18,21.4,-48.0,hurricane,1.0,80,975,245,59,0
            Georges,1998,9,25,60,23.4,-80.2,hurricane,2.0,85,986,219,65,0
             Bertha,2008,7,7,18,19.9,-51.6,hurricane,3.0,100,960,160,20,1
               Ivan,1980,10,8,12,31.3,-37.4,hurricane,2.0,90,970,256,66,0
           Humberto,2019,9,19,0,33.2,-65.0,hurricane,3.0,110,950,340,140,1
               Iris,1995,8,30,0,23.6,-62.1,hurricane,1.0,70,976,229,60,0
              Erika,1997,9,9,18,27.9,-60.2,hurricane,3.0,110,951,231,62,1
