name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,hurricane_class,merge_name,storm_id,correct_datetime,datetime,CSST,COHC,SHRD,RHMD,MTPW,VMPI,DTL
             Alicia,1983,8,17,12,27.9,-94.2,hurricane,1.0,75,983,195,62,0,ALICIA,AL031983,1983-08-17 12:00:00,1983-08-17 12:00:00,297.0,52.0,58.0,50.0,490.0,141.0,161.0
             Gordon,2006,9,16,12,31.3,-53.8,hurricane,1.0,65,987,180,40,0,GORDON,AL082006,2006-09-16 12:00:00,2006-09-16 12:00:00,275.0,9.0,132.0,50.0,466.0,118.0,1677.0
           Humberto,2019,9,17,18,30.9,-72.9,hurricane,2.0,95,956,270,90,0,HUMBERTO,AL092019,2019-09-17 18:00:00,2019-09-17 18:00:00,278.0,27.0,402.0,41.0,525.0,139.0,545.0
           Florence,1994,11,5,12,30.0,-55.7,hurricane,1.0,70,984,228,51,0,FLORENCE,AL111994,1994-11-05 12:00:00,1994-11-05 12:00:00,252.0,0.0,17.0,37.0,416.0,88.0,1496.0
               Gert,1999,9,19,0,23.4,-58.1,hurricane,3.0,110,947,219,63,1,GERT,AL091999,1999-09-19 00:00:00,1999-09-19 00:00:00,285.0,42.0,60.0,65.0,600.0,143.0,742.0
               Iris,1995,8,24,12,14.8,-55.1,hurricane,1.0,65,992,164,30,0,IRIS,AL101995,1995-08-24 12:00:00,1995-08-24 12:00:00,283.0,61.0,172.0,65.0,569.0,146.0,501.0
            Richard,2010,10,24,18,17.0,-87.3,hurricane,1.0,80,984,140,25,0,RICHARD,AL192010,2010-10-24 18:00:00,2010-10-24 18:00:00,290.0,69.0,115.0,61.0,575.0,152.0,97.0
              Delta,2020,10,8,18,24.5,-93.1,hurricane,3.0,100,960,240,50,1,DELTA,AL262020,2020-10-08 18:00:00,2020-10-08 18:00:00,288.0,53.0,231.0,57.0,626.0,142.0,431.0
             Dennis,1999,8,30,18,34.3,-74.8,hurricane,2.0,85,966,359,104,0,DENNIS,AL051999,1999-08-30 18:00:00,1999-08-30 18:00:00,275.0,43.0,331.0,41.0,517.0,98.0,157.0
              Maria,2005,9,8,12,38.7,-48.0,hurricane,1.0,65,985,400,75,0,MARIA,AL142005,2005-09-08 12:00:00,2005-09-08 12:00:00,253.0,0.0,409.0,48.0,453.0,89.0,976.0
              Fiona,2022,9,19,0,18.1,-67.8,hurricane,1.0,75,984,210,40,0,FIONA,AL072022,2022-09-19 00:00:00,2022-09-19 00:00:00,290.0,78.0,187.0,59.0,582.0,158.0,64.0
               Bret,1999,8,21,0,21.9,-94.5,hurricane,1.0,65,983,225,55,0,BRET,AL031999,1999-08-21 00:00:00,1999-08-21 00:00:00,296.0,49.0,99.0,72.0,593.0,156.0,293.0
             Dorian,2019,8,29,60,20.0,-66.3,hurricane,1.0,75,988,110,15,0,DORIAN,AL052019,2019-08-29 06:00:00,2019-08-29 06:00:00,288.0,69.0,66.0,54.0,533.0,145.0,171.0
               Fran,1996,9,3,60,24.4,-70.1,hurricane,1.0,80,975,234,60,0,FRAN,AL061996,1996-09-03 06:00:00,1996-09-03 06:00:00,290.0,48.0,68.0,59.0,566.0,137.0,454.0
            Katrina,2005,8,27,0,24.6,-83.3,hurricane,2.0,90,959,165,45,0,KATRINA,AL122005,2005-08-27 00:00:00,2005-08-27 00:00:00,298.0,82.0,158.0,63.0,629.0,151.0,178.0
               Noel,1995,9,30,0,18.9,-40.6,hurricane,1.0,65,987,195,46,0,NOEL,AL161995,1995-09-30 00:00:00,1995-09-30 00:00:00,271.0,24.0,333.0,56.0,496.0,141.0,2006.0
              Teddy,2020,9,21,60,29.7,-63.5,hurricane,1.0,80,962,350,110,0,TEDDY,AL202020,2020-09-21 06:00:00,2020-09-21 06:00:00,279.0,26.0,287.0,54.0,575.0,89.0,1219.0
          Josephine,1984,10,14,18,36.3,-70.8,hurricane,1.0,70,968,263,51,0,JOSEPHINE,AL161984,1984-10-14 18:00:00,1984-10-14 18:00:00,258.0,0.0,163.0,44.0,413.0,90.0,445.0
             Gordon,2012,8,19,18,35.7,-28.5,hurricane,1.0,80,977,190,50,0,GORDON,AL082012,2012-08-19 18:00:00,2012-08-19 18:00:00,246.0,0.0,314.0,43.0,418.0,54.0,1703.0
            Joaquin,2015,10,5,60,33.6,-65.6,hurricane,1.0,75,964,300,65,0,JOAQUIN,AL112015,2015-10-05 06:00:00,2015-10-05 06:00:00,261.0,0.0,143.0,51.0,580.0,87.0,954.0
               Ivan,2004,9,14,0,21.6,-85.1,hurricane,5.0,140,914,325,160,1,IVAN,AL092004,2004-09-14 00:00:00,2004-09-14 00:00:00,295.0,125.0,203.0,62.0,594.0,140.0,38.0
             Jeanne,1998,9,26,12,21.6,-40.6,hurricane,1.0,70,983,227,58,0,JEANNE,AL101998,1998-09-26 12:00:00,1998-09-26 12:00:00,270.0,18.0,14.0,46.0,477.0,125.0,2206.0
             Gustav,2008,8,30,0,19.2,-80.0,hurricane,1.0,75,975,240,50,0,GUSTAV,AL072008,2008-08-30 00:00:00,2008-08-30 00:00:00,298.0,110.0,162.0,66.0,592.0,149.0,202.0
            Chantal,1983,9,12,0,33.1,-58.9,hurricane,1.0,65,994,251,54,0,CHANTAL,AL051983,1983-09-12 00:00:00,1983-09-12 00:00:00,270.0,11.0,226.0,42.0,405.0,115.0,1295.0
               Ivan,2004,9,10,0,15.2,-72.8,hurricane,4.0,130,923,240,80,1,IVAN,AL092004,2004-09-10 00:00:00,2004-09-10 00:00:00,288.0,76.0,63.0,66.0,591.0,128.0,310.0
              Maria,2005,9,6,0,32.6,-56.6,hurricane,3.0,100,962,180,40,1,MARIA,AL142005,2005-09-06 00:00:00,2005-09-06 00:00:00,274.0,11.0,345.0,62.0,571.0,117.0,1443.0
           Danielle,2022,9,5,60,39.2,-44.6,hurricane,1.0,75,975,200,55,0,DANIELLE,AL052022,2022-09-05 06:00:00,2022-09-05 06:00:00,247.0,0.0,190.0,54.0,422.0,119.0,1078.0
            Isidore,1996,9,28,18,19.0,-43.2,hurricane,2.0,90,968,275,71,0,ISIDORE,AL091996,1996-09-28 18:00:00,1996-09-28 18:00:00,272.0,27.0,242.0,53.0,564.0,121.0,1840.0
             Bonnie,1992,9,24,12,37.4,-51.4,hurricane,1.0,65,987,252,57,0,BONNIE,AL051992,1992-09-24 12:00:00,1992-09-24 12:00:00,254.0,0.0,191.0,49.0,398.0,109.0,1036.0
              Cindy,1999,8,29,60,32.3,-58.4,hurricane,4.0,115,948,215,65,1,CINDY,AL041999,1999-08-29 06:00:00,1999-08-29 06:00:00,275.0,13.0,221.0,54.0,575.0,115.0,1395.0
              Grace,1991,10,29,0,31.8,-66.8,hurricane,1.0,70,980,782,159,0,GRACE,AL111991,1991-10-29 00:00:00,1991-10-29 00:00:00,253.0,0.0,338.0,43.0,472.0,93.0,930.0
              Larry,2021,9,2,60,13.0,-31.6,hurricane,1.0,65,991,160,30,0,LARRY,AL122021,2021-09-02 06:00:00,2021-09-02 06:00:00,276.0,21.0,70.0,68.0,611.0,117.0,1530.0
             Isabel,2003,9,11,60,21.3,-53.2,hurricane,4.0,125,935,229,65,1,ISABEL,AL132003,2003-09-11 06:00:00,2003-09-11 06:00:00,281.0,44.0,29.0,44.0,551.0,130.0,983.0
               Erin,1989,8,23,60,30.9,-46.3,hurricane,1.0,75,979,244,61,0,ERIN,AL071989,1989-08-23 06:00:00,1989-08-23 06:00:00,275.0,13.0,130.0,45.0,452.0,116.0,1846.0
             Isabel,2003,9,8,60,16.5,-40.9,hurricane,2.0,95,966,255,66,0,ISABEL,AL132003,2003-09-08 06:00:00,2003-09-08 06:00:00,270.0,22.0,123.0,59.0,581.0,112.0,1779.0
             Isabel,2003,9,11,18,21.5,-54.8,hurricane,5.0,145,915,381,105,1,ISABEL,AL132003,2003-09-11 18:00:00,2003-09-11 18:00:00,283.0,46.0,52.0,46.0,552.0,131.0,844.0
           Florence,1994,11,5,60,29.4,-55.1,hurricane,1.0,65,986,240,51,0,FLORENCE,AL111994,1994-11-05 06:00:00,1994-11-05 06:00:00,257.0,0.0,40.0,38.0,432.0,102.0,1469.0
              Isaac,2000,9,29,0,28.0,-55.1,hurricane,4.0,115,948,218,64,1,ISAAC,AL132000,2000-09-29 00:00:00,2000-09-29 00:00:00,277.0,24.0,66.0,56.0,545.0,140.0,1335.0
            Joaquin,2015,10,7,0,39.6,-54.9,hurricane,1.0,70,974,380,75,0,JOAQUIN,AL112015,2015-10-07 00:00:00,2015-10-07 00:00:00,246.0,0.0,458.0,45.0,519.0,24.0,787.0
               Noel,1995,9,29,0,15.9,-42.6,hurricane,1.0,65,987,154,22,0,NOEL,AL161995,1995-09-29 00:00:00,1995-09-29 00:00:00,274.0,30.0,253.0,59.0,521.0,128.0,1613.0
                Lee,2017,9,25,0,31.2,-49.6,hurricane,2.0,85,976,60,20,0,LEE,AL142017,2017-09-25 00:00:00,2017-09-25 00:00:00,269.0,10.0,94.0,50.0,437.0,131.0,1742.0
               Omar,2008,10,15,18,15.6,-66.5,hurricane,1.0,80,977,195,40,0,OMAR,AL152008,2008-10-15 18:00:00,2008-10-15 18:00:00,290.0,65.0,268.0,59.0,594.0,154.0,262.0
             Gordon,2006,9,19,60,38.1,-40.2,hurricane,2.0,90,970,210,60,0,GORDON,AL082006,2006-09-19 06:00:00,2006-09-19 06:00:00,243.0,0.0,222.0,47.0,427.0,65.0,1422.0
            Frances,2004,8,28,18,17.7,-52.3,hurricane,4.0,115,948,190,60,1,FRANCES,AL062004,2004-08-28 18:00:00,2004-08-28 18:00:00,279.0,51.0,123.0,47.0,542.0,139.0,915.0
          Josephine,1984,10,12,0,31.4,-71.7,hurricane,2.0,90,970,250,70,0,JOSEPHINE,AL161984,1984-10-12 00:00:00,1984-10-12 00:00:00,261.0,7.0,274.0,43.0,469.0,78.0,582.0
             Bonnie,1998,8,25,60,27.8,-73.8,hurricane,3.0,100,962,218,65,1,BONNIE,AL021998,1998-08-25 06:00:00,1998-08-25 06:00:00,289.0,41.0,132.0,54.0,581.0,145.0,511.0
             Dennis,2005,7,8,12,20.9,-79.5,hurricane,4.0,130,938,220,65,1,DENNIS,AL042005,2005-07-08 12:00:00,2005-07-08 12:00:00,294.0,77.0,130.0,70.0,621.0,125.0,77.0
           Danielle,2010,8,24,0,15.4,-42.6,hurricane,1.0,75,982,135,35,0,DANIELLE,AL062010,2010-08-24 00:00:00,2010-08-24 00:00:00,270.0,21.0,150.0,62.0,589.0,138.0,1569.0
            Epsilon,2020,10,23,0,32.2,-61.6,hurricane,1.0,75,968,430,25,0,EPSILON,AL272020,2020-10-23 00:00:00,2020-10-23 00:00:00,253.0,0.0,181.0,51.0,517.0,114.0,1289.0
               Fran,1996,9,6,0,33.7,-78.0,hurricane,3.0,100,954,204,67,1,FRAN,AL061996,1996-09-06 00:00:00,1996-09-06 00:00:00,278.0,37.0,239.0,58.0,545.0,78.0,23.0
           Humberto,2019,9,18,0,31.2,-71.6,hurricane,3.0,100,952,280,110,1,HUMBERTO,AL092019,2019-09-18 00:00:00,2019-09-18 00:00:00,273.0,24.0,429.0,37.0,505.0,134.0,604.0
             Andrew,1992,8,23,12,25.4,-74.2,hurricane,5.0,145,933,219,65,1,ANDREW,AL041992,1992-08-23 12:00:00,1992-08-23 12:00:00,291.0,54.0,23.0,53.0,462.0,150.0,366.0
               Nate,2005,9,8,18,31.4,-62.7,hurricane,1.0,75,982,180,40,0,NATE,AL152005,2005-09-08 18:00:00,2005-09-08 18:00:00,278.0,20.0,221.0,44.0,541.0,109.0,1296.0
             Isabel,2003,9,12,18,21.7,-58.2,hurricane,5.0,140,920,217,63,1,ISABEL,AL132003,2003-09-12 18:00:00,2003-09-12 18:00:00,285.0,53.0,69.0,48.0,536.0,131.0,583.0
              Katia,2011,9,1,60,15.1,-45.2,hurricane,1.0,65,988,200,20,0,KATIA,AL122011,2011-09-01 06:00:00,2011-09-01 06:00:00,274.0,31.0,132.0,61.0,563.0,131.0,1365.0
               Jose,2017,9,18,18,34.2,-71.2,hurricane,1.0,65,975,340,50,0,JOSE,AL122017,2017-09-18 18:00:00,2017-09-18 18:00:00,268.0,15.0,330.0,53.0,492.0,106.0,443.0
               Lili,1990,10,12,60,29.8,-68.5,hurricane,1.0,65,995,250,52,0,LILI,AL141990,1990-10-12 06:00:00,1990-10-12 06:00:00,271.0,16.0,116.0,32.0,399.0,107.0,931.0
               Kate,1985,11,20,0,23.9,-83.5,hurricane,2.0,85,972,345,126,0,KATE,AL131985,1985-11-20 00:00:00,1985-11-20 00:00:00,273.0,46.0,179.0,57.0,512.0,117.0,104.0
               Olga,2001,11,28,60,32.6,-55.7,hurricane,1.0,75,975,449,95,0,OLGA,AL172001,2001-11-28 06:00:00,2001-11-28 06:00:00,229.0,0.0,90.0,35.0,375.0,90.0,1480.0
               Hugo,1989,9,18,18,19.1,-66.4,hurricane,3.0,105,958,220,61,1,HUGO,AL111989,1989-09-18 18:00:00,1989-09-18 18:00:00,289.0,78.0,158.0,61.0,542.0,133.0,71.0
           Florence,1994,11,5,18,30.6,-56.2,hurricane,1.0,75,981,228,55,0,FLORENCE,AL111994,1994-11-05 18:00:00,1994-11-05 18:00:00,252.0,0.0,59.0,37.0,418.0,82.0,1531.0
              Irene,2011,8,25,18,26.5,-77.2,hurricane,2.0,90,950,375,110,0,IRENE,AL092011,2011-08-25 18:00:00,2011-08-25 18:00:00,293.0,81.0,174.0,64.0,616.0,133.0,169.0
               Jose,2017,9,16,0,27.2,-70.7,hurricane,1.0,65,983,210,35,0,JOSE,AL122017,2017-09-16 00:00:00,2017-09-16 00:00:00,287.0,35.0,253.0,55.0,592.0,150.0,694.0
                Lee,2023,9,15,12,35.1,-67.1,hurricane,1.0,75,962,500,160,0,LEE,AL132023,2023-09-15 12:00:00,2023-09-15 12:00:00,266.0,15.0,401.0,44.0,560.0,63.0,773.0
            Alberto,2000,8,22,18,46.1,-42.1,hurricane,1.0,65,985,394,70,0,ALBERTO,AL032000,2000-08-22 18:00:00,2000-08-22 18:00:00,176.0,0.0,169.0,49.0,422.0,0.0,817.0
                Lee,2023,9,12,12,24.1,-65.7,hurricane,3.0,100,948,330,130,1,LEE,AL132023,2023-09-12 12:00:00,2023-09-12 12:00:00,289.0,51.0,154.0,56.0,599.0,133.0,609.0
             Andrew,1992,8,22,12,25.8,-68.3,hurricane,1.0,80,981,216,65,0,ANDREW,AL041992,1992-08-22 12:00:00,1992-08-22 12:00:00,290.0,46.0,56.0,47.0,468.0,144.0,691.0
            Joaquin,2015,10,5,12,34.4,-65.2,hurricane,1.0,75,964,310,65,0,JOAQUIN,AL112015,2015-10-05 12:00:00,2015-10-05 12:00:00,258.0,0.0,204.0,52.0,576.0,87.0,911.0
            Joaquin,2015,10,1,0,23.9,-72.9,hurricane,3.0,100,951,220,50,1,JOAQUIN,AL112015,2015-10-01 00:00:00,2015-10-01 00:00:00,288.0,62.0,207.0,61.0,583.0,151.0,287.0
             Helene,1988,9,28,60,32.8,-51.0,hurricane,1.0,80,977,222,63,0,HELENE,AL091988,1988-09-28 06:00:00,1988-09-28 06:00:00,265.0,0.0,188.0,59.0,484.0,99.0,1549.0
               Otto,2016,11,24,0,11.2,-81.8,hurricane,1.0,80,980,100,20,0,OTTO,AL162016,2016-11-24 00:00:00,2016-11-24 00:00:00,285.0,31.0,96.0,67.0,625.0,163.0,189.0
                Lee,2023,9,8,12,17.9,-54.1,hurricane,4.0,135,940,190,60,1,LEE,AL132023,2023-09-08 12:00:00,2023-09-08 12:00:00,282.0,58.0,156.0,58.0,589.0,155.0,777.0
               Jose,1999,10,21,0,17.6,-62.7,hurricane,1.0,75,990,261,43,0,JOSE,AL141999,1999-10-21 00:00:00,1999-10-21 00:00:00,287.0,71.0,214.0,71.0,599.0,149.0,23.0
             Dennis,2005,7,8,0,19.4,-77.1,hurricane,4.0,120,951,210,65,1,DENNIS,AL042005,2005-07-08 00:00:00,2005-07-08 00:00:00,292.0,79.0,188.0,72.0,615.0,135.0,55.0
               Elsa,2021,7,2,12,13.0,-59.8,hurricane,1.0,65,995,210,20,0,ELSA,AL052021,2021-07-02 12:00:00,2021-07-02 12:00:00,280.0,48.0,151.0,65.0,554.0,131.0,22.0
               Jose,2017,9,17,60,29.8,-72.0,hurricane,1.0,75,969,270,55,0,JOSE,AL122017,2017-09-17 06:00:00,2017-09-17 06:00:00,281.0,29.0,316.0,58.0,577.0,130.0,695.0
               Kate,1985,11,20,60,24.6,-84.5,hurricane,2.0,95,968,342,131,0,KATE,AL131985,1985-11-20 06:00:00,1985-11-20 06:00:00,268.0,54.0,203.0,59.0,495.0,102.0,213.0
           Humberto,2019,9,18,12,32.0,-68.8,hurricane,3.0,105,951,310,130,1,HUMBERTO,AL092019,2019-09-18 12:00:00,2019-09-18 12:00:00,270.0,17.0,563.0,38.0,471.0,135.0,757.0
               Igor,2010,9,13,12,17.6,-49.3,hurricane,4.0,130,933,270,75,1,IGOR,AL112010,2010-09-13 12:00:00,2010-09-13 12:00:00,278.0,47.0,86.0,55.0,618.0,130.0,1192.0
              Irene,2011,8,26,12,30.0,-77.4,hurricane,2.0,85,947,380,130,0,IRENE,AL092011,2011-08-26 12:00:00,2011-08-26 12:00:00,287.0,59.0,130.0,59.0,636.0,133.0,354.0
            Roxanne,1995,10,15,0,21.8,-92.9,hurricane,1.0,70,979,230,55,0,ROXANNE,AL191995,1995-10-15 00:00:00,1995-10-15 00:00:00,286.0,38.0,175.0,65.0,592.0,110.0,278.0
             Isabel,2003,9,15,18,25.3,-69.8,hurricane,4.0,115,949,215,64,1,ISABEL,AL132003,2003-09-15 18:00:00,2003-09-15 18:00:00,289.0,42.0,198.0,52.0,543.0,126.0,550.0
            Matthew,2016,10,5,12,21.4,-74.8,hurricane,3.0,105,962,240,70,1,MATTHEW,AL142016,2016-10-05 12:00:00,2016-10-05 12:00:00,291.0,77.0,84.0,74.0,591.0,150.0,83.0
             Gordon,2006,9,14,12,29.1,-56.2,hurricane,3.0,105,956,210,50,1,GORDON,AL082006,2006-09-14 12:00:00,2006-09-14 12:00:00,281.0,23.0,236.0,50.0,543.0,129.0,1386.0
          Gabrielle,1989,9,2,60,13.9,-40.3,hurricane,1.0,80,977,209,43,0,GABRIELLE,AL101989,1989-09-02 06:00:00,1989-09-02 06:00:00,275.0,24.0,87.0,73.0,582.0,133.0,1618.0
                Fay,2014,10,12,12,33.1,-63.9,hurricane,1.0,70,983,270,20,0,FAY,AL072014,2014-10-12 12:00:00,2014-10-12 12:00:00,257.0,0.0,399.0,36.0,473.0,91.0,1094.0
          Cristobal,2014,8,28,12,36.3,-67.1,hurricane,1.0,70,979,250,70,0,CRISTOBAL,AL042014,2014-08-28 12:00:00,2014-08-28 12:00:00,271.0,21.0,319.0,38.0,532.0,97.0,648.0
            Ophelia,2005,9,11,12,31.6,-75.7,hurricane,1.0,70,978,260,55,0,OPHELIA,AL162005,2005-09-11 12:00:00,2005-09-11 12:00:00,281.0,36.0,153.0,45.0,498.0,138.0,336.0
             Bertha,1996,7,8,18,18.6,-64.9,hurricane,1.0,75,978,175,31,0,BERTHA,AL021996,1996-07-08 18:00:00,1996-07-08 18:00:00,282.0,55.0,209.0,45.0,555.0,124.0,24.0
              Felix,1995,8,16,12,34.6,-72.4,hurricane,1.0,70,968,199,58,0,FELIX,AL071995,1995-08-16 12:00:00,1995-08-16 12:00:00,276.0,27.0,112.0,46.0,610.0,95.0,325.0
             Bonnie,1992,9,21,12,37.3,-53.0,hurricane,2.0,90,968,193,61,0,BONNIE,AL051992,1992-09-21 12:00:00,1992-09-21 12:00:00,256.0,0.0,161.0,42.0,393.0,109.0,1036.0
              Tomas,2010,11,6,18,23.8,-70.3,hurricane,1.0,65,988,175,20,0,TOMAS,AL212010,2010-11-06 18:00:00,2010-11-06 18:00:00,278.0,45.0,303.0,39.0,556.0,104.0,391.0
             Bonnie,2022,7,7,60,16.9,-111.8,hurricane,1.0,80,980,100,30,0,BONNIE,AL022022,2022-07-07 06:00:00,2022-07-07 06:00:00,274.0,15.0,68.0,55.0,542.0,90.0,695.0
           Danielle,2010,8,24,60,15.6,-44.2,hurricane,1.0,80,977,150,40,0,DANIELLE,AL062010,2010-08-24 06:00:00,2010-08-24 06:00:00,272.0,24.0,145.0,60.0,591.0,134.0,1477.0
                Sam,2021,9,30,12,22.0,-59.6,hurricane,4.0,125,937,230,85,1,SAM,AL182021,2021-09-30 12:00:00,2021-09-30 12:00:00,285.0,53.0,129.0,60.0,474.0,144.0,530.0
               Zeta,2020,10,26,18,19.4,-85.7,hurricane,1.0,70,984,170,20,0,ZETA,AL282020,2020-10-26 18:00:00,2020-10-26 18:00:00,290.0,87.0,129.0,63.0,617.0,151.0,180.0
               Alex,2004,8,4,12,37.3,-70.2,hurricane,2.0,85,973,195,65,0,ALEX,AL012004,2004-08-04 12:00:00,2004-08-04 12:00:00,267.0,32.0,103.0,55.0,510.0,89.0,436.0
               Dean,2007,8,16,18,13.8,-55.5,hurricane,1.0,80,972,195,40,0,DEAN,AL042007,2007-08-16 18:00:00,2007-08-16 18:00:00,283.0,62.0,173.0,57.0,584.0,135.0,430.0
             Gloria,1985,9,23,0,19.0,-60.2,hurricane,1.0,65,990,218,48,0,GLORIA,AL091985,1985-09-23 00:00:00,1985-09-23 00:00:00,286.0,70.0,155.0,63.0,555.0,140.0,221.0
              Beryl,2018,7,7,60,11.1,-49.3,hurricane,1.0,65,995,50,10,0,BERYL,AL022018,2018-07-07 06:00:00,2018-07-07 06:00:00,274.0,41.0,118.0,54.0,527.0,114.0,744.0
              Maria,2017,9,28,0,36.6,-72.2,hurricane,1.0,65,979,360,90,0,MARIA,AL152017,2017-09-28 00:00:00,2017-09-28 00:00:00,254.0,0.0,132.0,55.0,538.0,74.0,324.0
            Isidore,1990,9,10,60,29.4,-45.6,hurricane,1.0,65,987,243,46,0,ISIDORE,AL101990,1990-09-10 06:00:00,1990-09-10 06:00:00,275.0,15.0,146.0,50.0,458.0,129.0,2025.0
               Gert,1993,9,20,12,21.2,-95.9,hurricane,1.0,80,978,233,63,0,GERT,AL081993,1993-09-20 12:00:00,1993-09-20 12:00:00,293.0,40.0,104.0,75.0,650.0,117.0,136.0
              Katia,2011,9,3,60,18.8,-54.7,hurricane,1.0,65,987,240,30,0,KATIA,AL122011,2011-09-03 06:00:00,2011-09-03 06:00:00,281.0,54.0,201.0,55.0,515.0,152.0,755.0
            Isidore,1996,9,29,0,20.0,-42.9,hurricane,2.0,85,973,245,60,0,ISIDORE,AL091996,1996-09-29 00:00:00,1996-09-29 00:00:00,272.0,26.0,284.0,50.0,546.0,103.0,1917.0
               Earl,1986,9,13,18,30.1,-54.7,hurricane,2.0,90,983,206,61,0,EARL,AL091986,1986-09-13 18:00:00,1986-09-13 18:00:00,278.0,18.0,144.0,36.0,486.0,133.0,1555.0
               Olga,2001,11,27,60,32.6,-57.0,hurricane,1.0,80,973,420,104,0,OLGA,AL172001,2001-11-27 06:00:00,2001-11-27 06:00:00,230.0,0.0,130.0,43.0,386.0,86.0,1425.0
              Emily,1993,9,1,18,38.2,-70.7,hurricane,2.0,90,969,200,64,0,EMILY,AL051993,1993-09-01 18:00:00,1993-09-01 18:00:00,252.0,31.0,254.0,44.0,453.0,69.0,330.0
             Gustav,1990,8,31,0,28.9,-57.7,hurricane,3.0,100,958,273,83,1,GUSTAV,AL081990,1990-08-31 00:00:00,1990-08-31 00:00:00,284.0,22.0,61.0,60.0,523.0,111.0,1296.0
             Leslie,2012,9,6,12,26.3,-62.4,hurricane,1.0,65,983,320,35,0,LESLIE,AL122012,2012-09-06 12:00:00,2012-09-06 12:00:00,287.0,35.0,174.0,50.0,560.0,156.0,861.0
                Sam,2021,10,2,60,32.1,-61.0,hurricane,4.0,120,945,340,95,1,SAM,AL182021,2021-10-02 06:00:00,2021-10-02 06:00:00,265.0,8.0,191.0,43.0,476.0,94.0,1330.0
           Humberto,1995,8,27,0,22.2,-48.2,hurricane,1.0,80,980,245,59,0,HUMBERTO,AL091995,1995-08-27 00:00:00,1995-08-27 00:00:00,274.0,27.0,295.0,45.0,545.0,133.0,1503.0
               Karl,2004,9,22,12,26.2,-49.5,hurricane,2.0,90,967,450,150,0,KARL,AL122004,2004-09-22 12:00:00,2004-09-22 12:00:00,278.0,26.0,188.0,57.0,576.0,128.0,1580.0
              Felix,2001,9,14,12,30.1,-45.5,hurricane,2.0,95,966,200,53,0,FELIX,AL072001,2001-09-14 12:00:00,2001-09-14 12:00:00,274.0,16.0,152.0,47.0,519.0,128.0,1954.0
              Irene,2005,8,15,12,36.3,-67.7,hurricane,1.0,75,985,170,40,0,IRENE,AL092005,2005-08-15 12:00:00,2005-08-15 12:00:00,273.0,26.0,183.0,55.0,513.0,140.0,630.0
            Epsilon,2020,10,21,18,29.3,-59.6,hurricane,3.0,100,955,460,35,1,EPSILON,AL272020,2020-10-21 18:00:00,2020-10-21 18:00:00,266.0,8.0,140.0,45.0,511.0,114.0,1266.0
          Josephine,1984,10,15,60,36.2,-68.4,hurricane,1.0,65,966,255,52,0,JOSEPHINE,AL161984,1984-10-15 06:00:00,1984-10-15 06:00:00,257.0,0.0,248.0,44.0,421.0,90.0,617.0
             Leslie,2018,10,12,0,30.4,-35.2,hurricane,1.0,80,968,360,65,0,LESLIE,AL132018,2018-10-12 00:00:00,2018-10-12 00:00:00,255.0,0.0,147.0,47.0,463.0,83.0,2051.0
             Helene,2006,9,22,0,31.4,-56.6,hurricane,1.0,75,970,380,65,0,HELENE,AL092006,2006-09-22 00:00:00,2006-09-22 00:00:00,272.0,9.0,193.0,53.0,577.0,95.0,1560.0
             Nicole,2016,10,14,18,36.4,-56.5,hurricane,1.0,65,977,480,130,0,NICOLE,AL152016,2016-10-14 18:00:00,2016-10-14 18:00:00,247.0,0.0,562.0,40.0,452.0,95.0,1057.0
              Floyd,1999,9,13,12,23.9,-71.4,hurricane,4.0,135,921,211,63,1,FLOYD,AL081999,1999-09-13 12:00:00,1999-09-13 12:00:00,290.0,56.0,82.0,62.0,609.0,146.0,331.0
               Earl,1986,9,13,0,28.1,-55.5,hurricane,2.0,90,983,228,61,0,EARL,AL091986,1986-09-13 00:00:00,1986-09-13 00:00:00,282.0,27.0,155.0,35.0,490.0,146.0,1324.0
            Marilyn,1995,9,20,18,38.3,-64.3,hurricane,1.0,70,980,301,74,0,MARILYN,AL151995,1995-09-20 18:00:00,1995-09-20 18:00:00,261.0,3.0,237.0,55.0,483.0,57.0,592.0
             Gustav,2008,8,30,60,19.7,-80.8,hurricane,2.0,85,968,240,60,0,GUSTAV,AL072008,2008-08-30 06:00:00,2008-08-30 06:00:00,297.0,113.0,179.0,68.0,610.0,146.0,241.0
              Maria,2017,9,17,18,13.6,-57.0,hurricane,1.0,65,986,120,15,0,MARIA,AL152017,2017-09-17 18:00:00,2017-09-17 18:00:00,288.0,68.0,91.0,63.0,589.0,146.0,267.0
               Luis,1995,9,8,12,26.4,-69.3,hurricane,3.0,110,941,316,122,1,LUIS,AL131995,1995-09-08 12:00:00,1995-09-08 12:00:00,289.0,40.0,106.0,56.0,584.0,138.0,679.0
             Andrew,1992,8,25,0,26.2,-85.0,hurricane,4.0,115,943,287,100,1,ANDREW,AL041992,1992-08-25 00:00:00,1992-08-25 00:00:00,297.0,62.0,21.0,55.0,519.0,146.0,271.0
               Fred,2015,8,31,0,14.6,-21.7,hurricane,1.0,65,992,130,20,0,FRED,AL062015,2015-08-31 00:00:00,2015-08-31 00:00:00,275.0,11.0,58.0,65.0,598.0,115.0,448.0
